health_record_id,pet_id,checkup_date,health_status,vaccination_status
7684,1586,2023-09-02,Under Observation,Up to Date
7685,1605,2023-09-02,Needs Care,Up to Date
7686,1753,2023-09-02,Healthy,Up to Date
7687,1903,2023-09-02,Healthy,Up to Date
7688,1081,2023-09-03,Healthy,Up to Date
7689,1160,2023-09-03,Healthy,Up to Date
7690,1238,2023-09-03,Healthy,Up to Date
7691,1678,2023-09-03,Healthy,Up to Date
7692,1118,2023-09-04,Healthy,Up to Date
7693,1252,2023-09-04,Needs Care,Up to Date
7694,526,2023-09-05,Needs Care,Up to Date
7695,651,2023-09-05,Healthy,Up to Date
7696,740,2023-09-05,Needs Care,Up to Date
7697,1059,2023-09-05,Needs Care,Up to Date
7698,1182,2023-09-05,Healthy,Up to Date
7699,1339,2023-09-05,Needs Care,Up to Date
7700,1511,2023-09-05,Healthy,Up to Date
7701,1725,2023-09-05,Healthy,Up to Date
7702,561,2023-09-06,Needs Care,Up to Date
7703,864,2023-09-06,Healthy,Up to Date
7704,1144,2023-09-06,Healthy,Up to Date
7705,1468,2023-09-06,Needs Care,Up to Date
7706,1550,2023-09-06,Under Observation,Up to Date
7707,177,2023-09-07,Healthy,Up to Date
7708,924,2023-09-07,Healthy,Up to Date
7709,1018,2023-09-07,Needs Care,Up to Date
7710,1631,2023-09-07,Healthy,Up to Date
7711,1650,2023-09-07,Healthy,Up to Date
7712,1943,2023-09-07,Healthy,Up to Date
7713,950,2023-09-08,Healthy,Up to Date
7714,1075,2023-09-08,Needs Care,Up to Date
7715,1398,2023-09-08,Healthy,Up to Date
7716,19,2023-09-09,Needs Care,Up to Date
7717,411,2023-09-09,Healthy,Up to Date
7718,665,2023-09-09,Needs Care,Up to Date
7719,1171,2023-09-09,Healthy,Up to Date
7720,1291,2023-09-09,Needs Care,Up to Date
7721,1440,2023-09-09,Needs Care,Up to Date
7722,188,2023-09-10,Healthy,Up to Date
7723,509,2023-09-10,Healthy,Up to Date
7724,1106,2023-09-10,Healthy,Up to Date
7725,1915,2023-09-10,Needs Care,Up to Date
7726,18,2023-09-11,Needs Care,Up to Date
7727,38,2023-09-11,Healthy,Up to Date
7728,371,2023-09-11,Needs Care,Up to Date
7729,886,2023-09-11,Needs Care,Up to Date
7730,1417,2023-09-11,Needs Care,Up to Date
7731,1814,2023-09-11,Healthy,Up to Date
7732,113,2023-09-12,Healthy,Up to Date
7733,678,2023-09-12,Needs Care,Up to Date
7734,1622,2023-09-12,Healthy,Up to Date
7735,1673,2023-09-12,Healthy,Up to Date
7736,1998,2023-09-12,Healthy,Up to Date
7737,366,2023-09-13,Needs Care,Up to Date
7738,391,2023-09-13,Under Observation,Up to Date
7739,1418,2023-09-13,Healthy,Up to Date
7740,1683,2023-09-13,Healthy,Up to Date
7741,1931,2023-09-13,Healthy,Up to Date
7742,53,2023-09-14,Healthy,Up to Date
7743,192,2023-09-14,Healthy,Up to Date
7744,310,2023-09-14,Needs Care,Up to Date
7745,1811,2023-09-14,Healthy,Up to Date
7746,1953,2023-09-14,Healthy,Up to Date
7747,512,2023-09-15,Healthy,Up to Date
7748,597,2023-09-15,Special Attention,Up to Date
7749,618,2023-09-15,Healthy,Up to Date
7750,938,2023-09-15,Healthy,Up to Date
7751,1064,2023-09-15,Healthy,Up to Date
7752,1583,2023-09-15,Healthy,Up to Date
7753,124,2023-09-16,Healthy,Up to Date
7754,195,2023-09-16,Healthy,Up to Date
7755,454,2023-09-16,Needs Care,Up to Date
7756,1156,2023-09-16,Needs Care,Needs Update
7757,1411,2023-09-16,Needs Care,Up to Date
7758,1986,2023-09-16,Healthy,Up to Date
7759,1123,2023-09-17,Needs Care,Up to Date
7760,1339,2023-09-17,Healthy,Up to Date
7761,365,2023-09-18,Healthy,Up to Date
7762,841,2023-09-18,Needs Care,Up to Date
7763,1560,2023-09-18,Healthy,Up to Date
7764,1653,2023-09-18,Needs Care,Needs Update
7765,407,2023-09-19,Healthy,Needs Update
7766,1028,2023-09-19,Healthy,Up to Date
7767,330,2023-09-20,Healthy,Up to Date
7768,785,2023-09-20,Healthy,Up to Date
7769,1195,2023-09-20,Needs Care,Up to Date
7770,1427,2023-09-20,Healthy,Up to Date
7771,1991,2023-09-20,Healthy,Up to Date
7772,201,2023-09-21,Needs Care,Up to Date
7773,884,2023-09-21,Healthy,Up to Date
7774,1266,2023-09-21,Special Attention,Up to Date
7775,1081,2023-09-22,Healthy,Up to Date
7776,98,2023-09-23,Healthy,Up to Date
7777,1036,2023-09-23,Needs Care,Up to Date
7778,1225,2023-09-23,Healthy,Up to Date
7779,1241,2023-09-23,Healthy,Up to Date
7780,1252,2023-09-23,Needs Care,Up to Date
7781,1311,2023-09-23,Healthy,Up to Date
7782,1499,2023-09-23,Under Observation,Up to Date
7783,98,2023-09-24,Needs Care,Up to Date
7784,943,2023-09-24,Needs Care,Up to Date
7785,1380,2023-09-24,Healthy,Up to Date
7786,1901,2023-09-24,Healthy,Up to Date
7787,248,2023-09-25,Healthy,Up to Date
7788,645,2023-09-25,Needs Care,Up to Date
7789,137,2023-09-26,Healthy,Up to Date
7790,236,2023-09-26,Healthy,Up to Date
7791,297,2023-09-26,Healthy,Up to Date
7792,1728,2023-09-26,Healthy,Up to Date
7793,1752,2023-09-26,Healthy,Up to Date
7794,1019,2023-09-27,Healthy,Up to Date
7795,1433,2023-09-27,Healthy,Up to Date
7796,1995,2023-09-27,Healthy,Up to Date
7797,1997,2023-09-27,Healthy,Needs Update
7798,234,2023-09-28,Healthy,Up to Date
7799,130,2023-09-29,Healthy,Up to Date
7800,136,2023-09-29,Healthy,Needs Update
7801,264,2023-09-29,Healthy,Up to Date
7802,526,2023-09-29,Special Attention,Up to Date
7803,681,2023-09-29,Healthy,Up to Date
7804,1009,2023-09-29,Healthy,Up to Date
7805,1131,2023-09-29,Healthy,Up to Date
7806,150,2023-09-30,Needs Care,Up to Date
7807,437,2023-09-30,Healthy,Needs Update
7808,448,2023-09-30,Special Attention,Up to Date
7809,1466,2023-09-30,Needs Care,Up to Date
7810,1881,2023-09-30,Healthy,Needs Update
7811,87,2023-10-01,Healthy,Up to Date
7812,140,2023-10-01,Needs Care,Needs Update
7813,202,2023-10-01,Healthy,Up to Date
7814,220,2023-10-01,Healthy,Up to Date
7815,225,2023-10-01,Healthy,Up to Date
7816,363,2023-10-01,Healthy,Needs Update
7817,373,2023-10-01,Needs Care,Up to Date
7818,381,2023-10-01,Healthy,Up to Date
7819,387,2023-10-01,Healthy,Up to Date
7820,402,2023-10-01,Needs Care,Up to Date
7821,475,2023-10-01,Healthy,Needs Update
7822,484,2023-10-01,Healthy,Up to Date
7823,507,2023-10-01,Healthy,Up to Date
7824,527,2023-10-01,Healthy,Up to Date
7825,528,2023-10-01,Healthy,Up to Date
7826,541,2023-10-01,Healthy,Needs Update
7827,553,2023-10-01,Healthy,Up to Date
7828,709,2023-10-01,Healthy,Up to Date
7829,712,2023-10-01,Needs Care,Up to Date
7830,750,2023-10-01,Needs Care,Up to Date
7831,795,2023-10-01,Healthy,Up to Date
7832,805,2023-10-01,Healthy,Needs Update
7833,823,2023-10-01,Healthy,Up to Date
7834,899,2023-10-01,Needs Care,Up to Date
7835,992,2023-10-01,Healthy,Up to Date
7836,1008,2023-10-01,Needs Care,Up to Date
7837,1014,2023-10-01,Healthy,Up to Date
7838,1130,2023-10-01,Needs Care,Up to Date
7839,1141,2023-10-01,Needs Care,Up to Date
7840,1162,2023-10-01,Under Observation,Up to Date
7841,1343,2023-10-01,Healthy,Up to Date
7842,1417,2023-10-01,Needs Care,Up to Date
7843,1489,2023-10-01,Healthy,Up to Date
7844,1495,2023-10-01,Needs Care,Up to Date
7845,1551,2023-10-01,Needs Care,Up to Date
7846,1604,2023-10-01,Healthy,Needs Update
7847,1625,2023-10-01,Healthy,Needs Update
7848,1705,2023-10-01,Healthy,Up to Date
7849,1715,2023-10-01,Needs Care,Up to Date
7850,1733,2023-10-01,Healthy,Up to Date
7851,1807,2023-10-01,Healthy,Up to Date
7852,1940,2023-10-01,Needs Care,Up to Date
7853,1966,2023-10-01,Healthy,Up to Date
7854,1977,2023-10-01,Healthy,Up to Date
7855,523,2023-10-02,Healthy,Up to Date
7856,665,2023-10-02,Healthy,Up to Date
7857,1226,2023-10-02,Needs Care,Up to Date
7858,64,2023-10-03,Healthy,Up to Date
7859,263,2023-10-03,Needs Care,Up to Date
7860,404,2023-10-03,Needs Care,Up to Date
7861,637,2023-10-03,Needs Care,Up to Date
7862,992,2023-10-03,Healthy,Up to Date
7863,1258,2023-10-03,Healthy,Up to Date
7864,1684,2023-10-03,Healthy,Up to Date
7865,579,2023-10-04,Needs Care,Up to Date
7866,713,2023-10-05,Healthy,Up to Date
7867,143,2023-10-06,Healthy,Up to Date
7868,976,2023-10-06,Healthy,Up to Date
7869,1162,2023-10-06,Healthy,Up to Date
7870,1299,2023-10-06,Healthy,Up to Date
7871,1859,2023-10-06,Needs Care,Up to Date
7872,448,2023-10-07,Healthy,Up to Date
7873,814,2023-10-07,Needs Care,Up to Date
7874,1696,2023-10-07,Needs Care,Up to Date
7875,42,2023-10-08,Healthy,Up to Date
7876,216,2023-10-08,Needs Care,Up to Date
7877,620,2023-10-08,Healthy,Up to Date
7878,1196,2023-10-08,Healthy,Up to Date
7879,1238,2023-10-08,Needs Care,Up to Date
7880,1496,2023-10-08,Needs Care,Up to Date
7881,1810,2023-10-08,Needs Care,Up to Date
7882,1846,2023-10-08,Special Attention,Up to Date
7883,191,2023-10-09,Healthy,Needs Update
7884,271,2023-10-09,Needs Care,Up to Date
7885,511,2023-10-09,Healthy,Up to Date
7886,1119,2023-10-09,Needs Care,Up to Date
7887,1365,2023-10-09,Healthy,Up to Date
7888,1579,2023-10-09,Under Observation,Up to Date
7889,1668,2023-10-09,Needs Care,Up to Date
7890,1943,2023-10-09,Healthy,Up to Date
7891,461,2023-10-10,Healthy,Up to Date
7892,492,2023-10-10,Healthy,Up to Date
7893,861,2023-10-10,Healthy,Up to Date
7894,1552,2023-10-10,Healthy,Up to Date
7895,1725,2023-10-10,Healthy,Up to Date
7896,199,2023-10-11,Healthy,Up to Date
7897,253,2023-10-11,Healthy,Up to Date
7898,384,2023-10-11,Healthy,Up to Date
7899,1317,2023-10-11,Special Attention,Up to Date
7900,1465,2023-10-11,Special Attention,Up to Date
7901,1787,2023-10-11,Healthy,Up to Date
7902,1847,2023-10-11,Healthy,Up to Date
7903,848,2023-10-12,Needs Care,Up to Date
7904,1264,2023-10-12,Healthy,Up to Date
7905,1421,2023-10-12,Needs Care,Up to Date
7906,367,2023-10-13,Healthy,Up to Date
7907,553,2023-10-13,Needs Care,Up to Date
7908,684,2023-10-13,Healthy,Up to Date
7909,880,2023-10-13,Healthy,Up to Date
7910,1521,2023-10-13,Healthy,Up to Date
7911,1615,2023-10-13,Healthy,Up to Date
7912,544,2023-10-14,Healthy,Up to Date
7913,602,2023-10-14,Needs Care,Needs Update
7914,1078,2023-10-14,Healthy,Up to Date
7915,1377,2023-10-14,Needs Care,Up to Date
7916,1621,2023-10-14,Healthy,Up to Date
7917,1739,2023-10-14,Under Observation,Needs Update
7918,230,2023-10-15,Needs Care,Up to Date
7919,544,2023-10-15,Healthy,Up to Date
7920,685,2023-10-15,Healthy,Needs Update
7921,704,2023-10-15,Healthy,Up to Date
7922,1155,2023-10-15,Needs Care,Up to Date
7923,1266,2023-10-15,Needs Care,Up to Date
7924,1278,2023-10-15,Needs Care,Up to Date
7925,1338,2023-10-15,Needs Care,Up to Date
7926,1479,2023-10-15,Needs Care,Up to Date
7927,1878,2023-10-15,Needs Care,Up to Date
7928,12,2023-10-16,Healthy,Up to Date
7929,1268,2023-10-16,Healthy,Up to Date
7930,1580,2023-10-16,Needs Care,Up to Date
7931,932,2023-10-17,Healthy,Up to Date
7932,1468,2023-10-17,Healthy,Up to Date
7933,572,2023-10-18,Healthy,Up to Date
7934,719,2023-10-18,Healthy,Up to Date
7935,1015,2023-10-18,Healthy,Up to Date
7936,685,2023-10-19,Healthy,Up to Date
7937,1472,2023-10-19,Healthy,Up to Date
7938,92,2023-10-20,Healthy,Up to Date
7939,504,2023-10-20,Needs Care,Up to Date
7940,737,2023-10-20,Healthy,Up to Date
7941,1974,2023-10-20,Healthy,Up to Date
7942,550,2023-10-22,Healthy,Up to Date
7943,1186,2023-10-22,Needs Care,Up to Date
7944,1200,2023-10-22,Healthy,Up to Date
7945,1336,2023-10-22,Needs Care,Up to Date
7946,225,2023-10-23,Healthy,Up to Date
7947,381,2023-10-23,Healthy,Up to Date
7948,1038,2023-10-23,Healthy,Up to Date
7949,1646,2023-10-23,Healthy,Needs Update
7950,350,2023-10-24,Special Attention,Up to Date
7951,1180,2023-10-24,Healthy,Up to Date
7952,1472,2023-10-24,Healthy,Up to Date
7953,1742,2023-10-24,Healthy,Up to Date
7954,1744,2023-10-24,Healthy,Up to Date
7955,1747,2023-10-24,Healthy,Up to Date
7956,25,2023-10-25,Healthy,Up to Date
7957,82,2023-10-25,Healthy,Up to Date
7958,832,2023-10-25,Needs Care,Up to Date
7959,1286,2023-10-25,Healthy,Up to Date
7960,1767,2023-10-25,Needs Care,Up to Date
7961,89,2023-10-26,Special Attention,Up to Date
7962,90,2023-10-26,Healthy,Up to Date
7963,288,2023-10-26,Healthy,Needs Update
7964,458,2023-10-26,Needs Care,Up to Date
7965,886,2023-10-26,Needs Care,Up to Date
7966,1893,2023-10-26,Healthy,Up to Date
7967,235,2023-10-27,Needs Care,Up to Date
7968,362,2023-10-27,Special Attention,Up to Date
7969,454,2023-10-27,Healthy,Up to Date
7970,552,2023-10-27,Healthy,Up to Date
7971,41,2023-10-28,Healthy,Up to Date
7972,414,2023-10-28,Healthy,Up to Date
7973,789,2023-10-28,Healthy,Up to Date
7974,1109,2023-10-28,Healthy,Up to Date
7975,1554,2023-10-28,Healthy,Up to Date
7976,1631,2023-10-28,Healthy,Up to Date
7977,1970,2023-10-28,Healthy,Up to Date
7978,1973,2023-10-28,Special Attention,Needs Update
7979,267,2023-10-29,Healthy,Up to Date
7980,1009,2023-10-29,Healthy,Up to Date
7981,1123,2023-10-29,Healthy,Up to Date
7982,1612,2023-10-29,Healthy,Up to Date
7983,1992,2023-10-29,Needs Care,Up to Date
7984,595,2023-10-30,Healthy,Up to Date
7985,669,2023-10-30,Healthy,Needs Update
7986,761,2023-10-30,Needs Care,Up to Date
7987,1173,2023-10-30,Healthy,Up to Date
7988,253,2023-10-31,Healthy,Up to Date
7989,408,2023-10-31,Healthy,Up to Date
7990,942,2023-10-31,Healthy,Up to Date
7991,4,2023-11-01,Healthy,Up to Date
7992,28,2023-11-01,Healthy,Up to Date
7993,61,2023-11-01,Needs Care,Up to Date
7994,104,2023-11-01,Healthy,Needs Update
7995,117,2023-11-01,Needs Care,Up to Date
7996,119,2023-11-01,Healthy,Up to Date
7997,183,2023-11-01,Healthy,Up to Date
7998,251,2023-11-01,Healthy,Needs Update
7999,265,2023-11-01,Healthy,Needs Update
8000,273,2023-11-01,Healthy,Up to Date
8001,292,2023-11-01,Healthy,Up to Date
8002,383,2023-11-01,Healthy,Up to Date
8003,388,2023-11-01,Needs Care,Up to Date
8004,416,2023-11-01,Needs Care,Up to Date
8005,482,2023-11-01,Needs Care,Up to Date
8006,498,2023-11-01,Needs Care,Up to Date
8007,499,2023-11-01,Healthy,Up to Date
8008,583,2023-11-01,Needs Care,Up to Date
8009,593,2023-11-01,Healthy,Up to Date
8010,605,2023-11-01,Healthy,Needs Update
8011,642,2023-11-01,Healthy,Up to Date
8012,694,2023-11-01,Healthy,Needs Update
8013,727,2023-11-01,Healthy,Up to Date
8014,736,2023-11-01,Healthy,Up to Date
8015,783,2023-11-01,Healthy,Up to Date
8016,794,2023-11-01,Healthy,Up to Date
8017,797,2023-11-01,Needs Care,Up to Date
8018,855,2023-11-01,Healthy,Up to Date
8019,915,2023-11-01,Healthy,Up to Date
8020,935,2023-11-01,Healthy,Up to Date
8021,1061,2023-11-01,Healthy,Up to Date
8022,1102,2023-11-01,Needs Care,Up to Date
8023,1146,2023-11-01,Healthy,Up to Date
8024,1322,2023-11-01,Healthy,Up to Date
8025,1401,2023-11-01,Healthy,Needs Update
8026,1481,2023-11-01,Needs Care,Up to Date
8027,1490,2023-11-01,Healthy,Up to Date
8028,1498,2023-11-01,Healthy,Up to Date
8029,1516,2023-11-01,Needs Care,Up to Date
8030,1524,2023-11-01,Healthy,Up to Date
8031,1561,2023-11-01,Healthy,Needs Update
8032,1572,2023-11-01,Healthy,Needs Update
8033,1630,2023-11-01,Healthy,Up to Date
8034,1827,2023-11-01,Needs Care,Up to Date
8035,1949,2023-11-01,Healthy,Up to Date
8036,1979,2023-11-01,Healthy,Up to Date
8037,1984,2023-11-01,Special Attention,Up to Date
8038,1886,2023-11-02,Healthy,Up to Date
8039,1891,2023-11-02,Needs Care,Up to Date
8040,150,2023-11-03,Needs Care,Up to Date
8041,493,2023-11-03,Healthy,Needs Update
8042,524,2023-11-03,Healthy,Up to Date
8043,1449,2023-11-03,Healthy,Up to Date
8044,113,2023-11-04,Healthy,Up to Date
8045,1265,2023-11-04,Needs Care,Up to Date
8046,783,2023-11-05,Healthy,Up to Date
8047,844,2023-11-05,Healthy,Up to Date
8048,847,2023-11-05,Under Observation,Up to Date
8049,1526,2023-11-05,Healthy,Up to Date
8050,1774,2023-11-05,Healthy,Up to Date
8051,252,2023-11-06,Healthy,Up to Date
8052,737,2023-11-06,Healthy,Up to Date
8053,797,2023-11-06,Needs Care,Up to Date
8054,1770,2023-11-06,Healthy,Up to Date
8055,1878,2023-11-06,Healthy,Up to Date
8056,196,2023-11-07,Needs Care,Up to Date
8057,517,2023-11-07,Healthy,Up to Date
8058,1445,2023-11-07,Healthy,Up to Date
8059,1593,2023-11-07,Healthy,Up to Date
8060,146,2023-11-08,Healthy,Up to Date
8061,915,2023-11-08,Healthy,Up to Date
8062,1124,2023-11-08,Healthy,Up to Date
8063,1222,2023-11-08,Needs Care,Up to Date
8064,1337,2023-11-08,Healthy,Up to Date
8065,945,2023-11-09,Healthy,Up to Date
8066,958,2023-11-09,Healthy,Up to Date
8067,1085,2023-11-09,Healthy,Up to Date
8068,1213,2023-11-09,Healthy,Up to Date
8069,1469,2023-11-09,Healthy,Up to Date
8070,1830,2023-11-09,Special Attention,Up to Date
8071,383,2023-11-10,Healthy,Up to Date
8072,554,2023-11-10,Healthy,Up to Date
8073,781,2023-11-10,Under Observation,Up to Date
8074,832,2023-11-10,Healthy,Up to Date
8075,1650,2023-11-10,Healthy,Up to Date
8076,455,2023-11-11,Under Observation,Up to Date
8077,476,2023-11-11,Healthy,Up to Date
8078,531,2023-11-12,Special Attention,Up to Date
8079,1283,2023-11-12,Healthy,Up to Date
8080,1463,2023-11-12,Needs Care,Up to Date
8081,1723,2023-11-12,Healthy,Up to Date
8082,1776,2023-11-12,Healthy,Up to Date
8083,1083,2023-11-13,Healthy,Up to Date
8084,1297,2023-11-13,Healthy,Up to Date
8085,1540,2023-11-13,Healthy,Needs Update
8086,1545,2023-11-13,Healthy,Needs Update
8087,1581,2023-11-13,Healthy,Up to Date
8088,1805,2023-11-13,Needs Care,Up to Date
8089,18,2023-11-14,Healthy,Up to Date
8090,243,2023-11-14,Healthy,Up to Date
8091,476,2023-11-14,Healthy,Up to Date
8092,1310,2023-11-14,Special Attention,Up to Date
8093,429,2023-11-15,Special Attention,Up to Date
8094,777,2023-11-15,Special Attention,Up to Date
8095,1470,2023-11-15,Needs Care,Up to Date
8096,852,2023-11-16,Healthy,Up to Date
8097,1528,2023-11-16,Needs Care,Up to Date
8098,1613,2023-11-16,Healthy,Up to Date
8099,1905,2023-11-16,Healthy,Up to Date
8100,997,2023-11-17,Needs Care,Needs Update
8101,468,2023-11-18,Healthy,Up to Date
8102,756,2023-11-18,Healthy,Up to Date
8103,993,2023-11-18,Needs Care,Up to Date
8104,1037,2023-11-18,Healthy,Up to Date
8105,1827,2023-11-18,Under Observation,Up to Date
8106,295,2023-11-19,Special Attention,Up to Date
8107,761,2023-11-19,Healthy,Up to Date
8108,1324,2023-11-19,Healthy,Up to Date
8109,1342,2023-11-19,Needs Care,Up to Date
8110,453,2023-11-20,Healthy,Up to Date
8111,1031,2023-11-20,Healthy,Up to Date
8112,1119,2023-11-20,Healthy,Up to Date
8113,1128,2023-11-20,Healthy,Needs Update
8114,1169,2023-11-20,Healthy,Up to Date
8115,1377,2023-11-20,Healthy,Up to Date
8116,1547,2023-11-20,Needs Care,Up to Date
8117,1657,2023-11-20,Healthy,Up to Date
8118,1821,2023-11-20,Healthy,Up to Date
8119,764,2023-11-21,Needs Care,Up to Date
8120,776,2023-11-21,Needs Care,Up to Date
8121,1549,2023-11-21,Healthy,Up to Date
8122,1604,2023-11-21,Healthy,Up to Date
8123,1691,2023-11-21,Healthy,Up to Date
8124,718,2023-11-22,Healthy,Up to Date
8125,984,2023-11-22,Healthy,Up to Date
8126,996,2023-11-22,Healthy,Up to Date
8127,1450,2023-11-22,Healthy,Up to Date
8128,1947,2023-11-22,Healthy,Up to Date
8129,489,2023-11-23,Healthy,Up to Date
8130,498,2023-11-23,Healthy,Up to Date
8131,507,2023-11-23,Healthy,Up to Date
8132,596,2023-11-23,Healthy,Up to Date
8133,1299,2023-11-23,Healthy,Up to Date
8134,1677,2023-11-23,Healthy,Up to Date
8135,688,2023-11-24,Healthy,Up to Date
8136,842,2023-11-24,Needs Care,Up to Date
8137,1031,2023-11-24,Healthy,Up to Date
8138,1350,2023-11-24,Needs Care,Up to Date
8139,1419,2023-11-24,Needs Care,Up to Date
8140,1581,2023-11-24,Healthy,Up to Date
8141,794,2023-11-25,Needs Care,Up to Date
8142,1314,2023-11-25,Healthy,Up to Date
8143,1707,2023-11-25,Healthy,Up to Date
8144,69,2023-11-26,Healthy,Up to Date
8145,1047,2023-11-26,Healthy,Up to Date
8146,1231,2023-11-26,Healthy,Up to Date
8147,1350,2023-11-26,Needs Care,Up to Date
8148,1418,2023-11-26,Healthy,Up to Date
8149,1681,2023-11-26,Healthy,Up to Date
8150,1897,2023-11-26,Healthy,Up to Date
8151,1068,2023-11-27,Needs Care,Up to Date
8152,1165,2023-11-27,Needs Care,Needs Update
8153,1683,2023-11-27,Healthy,Up to Date
8154,481,2023-11-28,Healthy,Up to Date
8155,1526,2023-11-28,Needs Care,Up to Date
8156,1677,2023-11-28,Needs Care,Up to Date
8157,1867,2023-11-28,Healthy,Needs Update
8158,126,2023-11-29,Healthy,Up to Date
8159,337,2023-11-29,Needs Care,Up to Date
8160,727,2023-11-29,Healthy,Up to Date
8161,1326,2023-11-29,Healthy,Up to Date
8162,178,2023-11-30,Healthy,Up to Date
8163,637,2023-11-30,Needs Care,Up to Date
8164,1213,2023-11-30,Healthy,Up to Date
8165,1443,2023-11-30,Healthy,Up to Date
8166,1751,2023-11-30,Healthy,Up to Date
8167,9,2023-12-01,Healthy,Up to Date
8168,54,2023-12-01,Needs Care,Up to Date
8169,118,2023-12-01,Needs Care,Up to Date
8170,123,2023-12-01,Healthy,Up to Date
8171,249,2023-12-01,Healthy,Up to Date
8172,413,2023-12-01,Healthy,Up to Date
8173,438,2023-12-01,Healthy,Needs Update
8174,472,2023-12-01,Healthy,Up to Date
8175,474,2023-12-01,Needs Care,Up to Date
8176,800,2023-12-01,Healthy,Needs Update
8177,889,2023-12-01,Healthy,Up to Date
8178,937,2023-12-01,Needs Care,Up to Date
8179,981,2023-12-01,Healthy,Up to Date
8180,1005,2023-12-01,Healthy,Up to Date
8181,1187,2023-12-01,Healthy,Up to Date
8182,1240,2023-12-01,Healthy,Up to Date
8183,1256,2023-12-01,Healthy,Up to Date
8184,1293,2023-12-01,Needs Care,Up to Date
8185,1308,2023-12-01,Healthy,Up to Date
8186,1309,2023-12-01,Healthy,Up to Date
8187,1423,2023-12-01,Healthy,Needs Update
8188,1543,2023-12-01,Needs Care,Up to Date
8189,1594,2023-12-01,Special Attention,Needs Update
8190,1765,2023-12-01,Healthy,Up to Date
8191,1782,2023-12-01,Healthy,Up to Date
8192,1813,2023-12-01,Healthy,Up to Date
8193,1820,2023-12-01,Healthy,Up to Date
8194,1824,2023-12-01,Needs Care,Up to Date
8195,51,2023-12-02,Needs Care,Needs Update
8196,126,2023-12-02,Special Attention,Up to Date
